"","Station","Time","Entrances","Order","line","color1","color2","start","finish"
"130","Spring Hill","17:15",90.2,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"131","Spring Hill","17:30",78.8,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"132","Spring Hill","17:45",69.8,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"133","Spring Hill","18:00",70.6,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"134","Spring Hill","18:15",55.6,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"135","Spring Hill","18:30",50.6,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"136","Spring Hill","18:45",42.4,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"137","Spring Hill","19:00",45.8,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"138","Spring Hill","19:15",36.2,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"139","Spring Hill","19:30",28.6,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"140","Spring Hill","19:45",29.2,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"141","Spring Hill","20:00",29.8,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"142","Spring Hill","20:15",30,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"143","Spring Hill","20:30",20.8,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"144","Spring Hill","20:45",21,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"145","Spring Hill","21:00",27.6,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"146","Spring Hill","21:15",23.8,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"147","Spring Hill","21:30",14.2,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"148","Spring Hill","21:45",17,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"149","Spring Hill","22:00",19,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"150","Spring Hill","22:15",16.8,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"151","Spring Hill","22:30",15.8,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"152","Spring Hill","22:45",16.6,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"153","Spring Hill","23:00",16.4,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"154","Spring Hill","23:15",5.4,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"155","Spring Hill","23:30",2.8,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"156","Spring Hill","23:45",4.4,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"157","Greensboro","04:30",0.4,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"158","Greensboro","04:45",3.8,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"159","Greensboro","05:00",5.2,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"160","Greensboro","05:15",7.4,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"161","Greensboro","05:30",8.4,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"162","Greensboro","05:45",15.2,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"163","Greensboro","06:00",15.4,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"164","Greensboro","06:15",19.6,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
