"","Station","Time","Entrances","Order","line","color1","color2","start","finish"
"124","Van Dorn Street","15:45",43.4,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"125","Van Dorn Street","16:00",57.2,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"126","Van Dorn Street","16:15",56.6,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"127","Van Dorn Street","16:30",65.8,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"128","Van Dorn Street","16:45",53.4,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"129","Van Dorn Street","17:00",62.6,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"130","Van Dorn Street","17:15",61,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"131","Van Dorn Street","17:30",53.8,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"132","Van Dorn Street","17:45",50.8,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"133","Van Dorn Street","18:00",53.8,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"134","Van Dorn Street","18:15",49.2,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"135","Van Dorn Street","18:30",51,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"136","Van Dorn Street","18:45",37.2,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"137","Van Dorn Street","19:00",40.6,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"138","Van Dorn Street","19:15",34.6,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"139","Van Dorn Street","19:30",36.6,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"140","Van Dorn Street","19:45",32.2,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"141","Van Dorn Street","20:00",34.8,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"142","Van Dorn Street","20:15",31.6,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"143","Van Dorn Street","20:30",28.4,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"144","Van Dorn Street","20:45",28.4,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"145","Van Dorn Street","21:00",27.8,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"146","Van Dorn Street","21:15",28.8,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"147","Van Dorn Street","21:30",21.8,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"148","Van Dorn Street","21:45",21.4,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"149","Van Dorn Street","22:00",21,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"150","Van Dorn Street","22:15",20,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"151","Van Dorn Street","22:30",15.2,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"152","Van Dorn Street","22:45",8.6,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"153","Van Dorn Street","23:00",11.6,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"154","Van Dorn Street","23:15",9,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"155","Van Dorn Street","23:30",3.4,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"156","Van Dorn Street","23:45",1.4,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"157","King Street","04:30",1.6,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"158","King Street","04:45",24.2,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"159","King Street","05:00",23.6,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"160","King Street","05:15",33.6,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"161","King Street","05:30",59.8,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"162","King Street","05:45",88.6,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"163","King Street","06:00",124.2,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"164","King Street","06:15",124.4,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"165","King Street","06:30",167,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"166","King Street","06:45",205.2,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"167","King Street","07:00",255.8,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"168","King Street","07:15",261.4,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"169","King Street","07:30",312.8,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"170","King Street","07:45",317.6,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"171","King Street","08:00",338.2,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"172","King Street","08:15",348.8,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"173","King Street","08:30",288,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"174","King Street","08:45",269.6,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"175","King Street","09:00",218.4,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"176","King Street","09:15",196.8,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"177","King Street","09:30",170.8,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"178","King Street","09:45",208.6,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"179","King Street","10:00",159.6,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"180","King Street","10:15",143,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"181","King Street","10:30",132.8,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"182","King Street","10:45",162.4,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"183","King Street","11:00",131,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"184","King Street","11:15",134.2,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"185","King Street","11:30",125.6,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"186","King Street","11:45",130.4,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"187","King Street","12:00",116.4,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"188","King Street","12:15",130.4,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"189","King Street","12:30",108,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"190","King Street","12:45",123.4,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"191","King Street","13:00",114.6,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"192","King Street","13:15",118.4,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"193","King Street","13:30",112.8,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"194","King Street","13:45",132.2,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"195","King Street","14:00",124.4,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"196","King Street","14:15",134.4,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"197","King Street","14:30",125.2,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"198","King Street","14:45",142.8,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"199","King Street","15:00",157.6,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"200","King Street","15:15",163.8,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"201","King Street","15:30",162.8,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"202","King Street","15:45",182.4,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"203","King Street","16:00",210.4,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"204","King Street","16:15",215.8,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"205","King Street","16:30",257.2,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"206","King Street","16:45",265.2,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"207","King Street","17:00",341,3,"Blue","#1C95D3","#e8f4fa",9.5,23.5
